id,Season,Year,total_seas_prcp,name
ASN00094030,Summer,2010,825,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2010,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2010,44,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2010,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2010,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2010,2888,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2010,1588,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2010,1343,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2011,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2011,3362,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2011,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2011,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2011,5334,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2011,1886,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2011,1656,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2011,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2011,3072,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2011,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2011,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2011,2574,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2011,1336,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2011,1377,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2011,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2011,18322,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2011,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,2011,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2011,1502,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2011,1178,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2011,1135,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2011,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2011,NA,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2011,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2011,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2011,4282,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2011,756,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2011,1247,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2012,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2012,6070,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2012,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2012,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2012,4940,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2012,926,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2012,1494,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2012,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2012,1376,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2012,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2012,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2012,1052,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2012,864,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2012,966,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2012,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2012,7991,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2012,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,2012,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2012,2950,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2012,662,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2012,987,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2012,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2012,NA,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2012,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2012,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2012,3194,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2012,1272,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2012,948,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2013,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2013,3776,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2013,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2013,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2013,3756,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2013,864,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2013,727,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2013,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2013,6690,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2013,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2013,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2013,2708,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2013,1684,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2013,2109,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2013,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2013,6110,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2013,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,2013,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2013,3342,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2013,904,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2013,432,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2013,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2013,68,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2013,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2013,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2013,3638,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2013,1070,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2013,1892,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2014,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2014,1708,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2014,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2014,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2014,2510,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2014,802,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2014,859,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2014,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2014,1596,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2014,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2014,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2014,1530,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2014,876,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2014,910,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2014,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2014,11200,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2014,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,2014,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2014,1936,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2014,666,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2014,1070,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2014,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2014,NA,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2014,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2014,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2014,2996,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2014,774,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2014,1413,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2015,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2015,2562,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2015,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2015,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2015,5418,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2015,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2015,1220,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2015,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2015,1106,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2015,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2015,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2015,2456,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2015,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2015,442,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2015,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2015,12244,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2015,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,2015,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2015,3214,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2015,56,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2015,1374,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2015,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2015,NA,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2015,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2015,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2015,2294,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2015,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2015,1068,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2016,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2016,3254,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2016,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2016,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2016,3554,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2016,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2016,1045,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2016,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2016,3536,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2016,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2016,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2016,1286,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2016,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2016,2174,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2016,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2016,8030,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2016,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,2016,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2016,3406,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2016,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2016,1125,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2016,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2016,0,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2016,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2016,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2016,5610,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2016,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2016,1807,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2017,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2017,6420,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2017,392,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2017,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2017,4392,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2017,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2017,828,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2017,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2017,3536,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2017,892,ADELAIDE WEST TERRACE
ASN00040214,Spring,2017,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2017,1242,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2017,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2017,1224,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2017,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2017,13081,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2017,292,ADELAIDE WEST TERRACE
ASN00040214,Summer,2017,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2017,3008,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2017,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2017,1810,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2017,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2017,0,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2017,1656,ADELAIDE WEST TERRACE
ASN00040214,Winter,2017,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2017,2114,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2017,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2017,798,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2018,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2018,1290,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2018,812,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2018,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2018,1652,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2018,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2018,1845,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2018,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2018,1978,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2018,766,ADELAIDE WEST TERRACE
ASN00040214,Spring,2018,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2018,3948,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2018,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2018,928,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2018,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2018,11530,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2018,296,ADELAIDE WEST TERRACE
ASN00040214,Summer,2018,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2018,2456,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2018,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2018,1272,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2018,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2018,0,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2018,1770,ADELAIDE WEST TERRACE
ASN00040214,Winter,2018,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2018,1956,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2018,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2018,1142,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2019,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2019,2784,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2019,256,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2019,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2019,2404,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2019,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2019,214,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2019,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2019,NA,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2019,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2019,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2019,NA,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2019,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2019,NA,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2019,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2019,5542,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2019,66,ADELAIDE WEST TERRACE
ASN00040214,Summer,2019,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2019,1342,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2019,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2019,372,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2019,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2019,NA,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2019,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2019,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2019,NA,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2019,NA,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2019,NA,HOBART BOTANICAL GARDENS
